,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
11240,Entire home/apt,1114.0,0.0,95.0,2.0,4.87,1.0,0.0,Entire condo
11242,Entire home/apt,2379.0,1.0,91.0,2.5,4.94,1.0,0.0,Entire condo
11243,Entire home/apt,536.0,0.0,100.0,1.0,4.96,1.0,1.0,Entire condo
11244,Entire home/apt,1800.0,0.0,100.0,3.0,4.25,1.0,0.0,Entire home
11245,Entire home/apt,1287.0,1.0,100.0,2.0,4.71,1.0,1.0,Entire rental unit
11246,Entire home/apt,566.0,1.0,96.0,1.0,4.58,1.0,0.0,Entire condo
11248,Entire home/apt,600.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
11249,Entire home/apt,1500.0,1.0,86.0,2.0,5.0,1.0,0.0,Entire condo
11252,Entire home/apt,560.0,0.0,100.0,1.0,4.8,1.0,1.0,Entire condo
11253,Entire home/apt,750.0,1.0,96.0,1.0,4.95,1.0,0.0,Entire condo
11254,Entire home/apt,4478.0,0.0,100.0,2.0,4.78,1.0,0.0,Entire rental unit
11255,Entire home/apt,1112.0,1.0,97.0,1.0,4.83,1.0,0.0,Entire rental unit
11256,Entire home/apt,599.0,0.0,100.0,1.0,4.55,1.0,0.0,Entire condo
11260,Entire home/apt,1114.0,0.0,75.0,1.0,4.78,1.0,0.0,Entire condo
11261,Entire home/apt,2471.0,0.0,99.0,1.0,4.73,1.0,0.0,Entire rental unit
11262,Entire home/apt,1100.0,0.0,99.0,1.0,4.74,1.0,0.0,Entire condo
11263,Entire home/apt,1114.0,0.0,67.0,1.0,4.75,1.0,0.0,Entire condo
11264,Entire home/apt,2700.0,0.0,82.0,4.5,4.8,1.0,0.0,Entire rental unit
11265,Entire home/apt,2265.0,1.0,100.0,1.0,4.91,1.0,0.0,Entire condo
11266,Entire home/apt,2652.0,1.0,100.0,2.0,4.88,1.0,0.0,Entire rental unit
11268,Entire home/apt,1379.0,1.0,99.0,2.0,4.98,1.0,0.0,Entire serviced apartment
11269,Entire home/apt,1250.0,0.0,92.0,2.0,5.0,1.0,0.0,Entire rental unit
11271,Entire home/apt,1895.0,0.0,92.0,2.0,4.91,1.0,0.0,Entire condo
11272,Entire home/apt,1114.0,1.0,99.0,2.0,4.88,1.0,1.0,Entire rental unit
11273,Entire home/apt,1093.0,1.0,96.0,1.0,4.95,1.0,0.0,Entire condo
11274,Entire home/apt,1114.0,1.0,98.0,1.0,4.4,1.0,0.0,Entire serviced apartment
11275,Entire home/apt,621.0,1.0,96.0,1.0,4.89,1.0,0.0,Entire loft
11278,Entire home/apt,506.0,1.0,96.0,1.0,4.89,1.0,0.0,Entire guest suite
11279,Entire home/apt,3399.0,1.0,99.0,1.0,4.95,1.0,1.0,Entire rental unit
11280,Entire home/apt,4209.0,1.0,99.0,2.0,4.97,1.0,1.0,Entire rental unit
11281,Entire home/apt,1100.0,0.0,100.0,1.0,4.83,1.0,0.0,Entire serviced apartment
11283,Entire home/apt,4000.0,1.0,93.0,6.5,4.94,1.0,0.0,Entire home
11284,Entire home/apt,490.0,0.0,80.0,1.0,5.0,1.0,0.0,Entire rental unit
11286,Entire home/apt,1311.0,0.0,99.0,1.0,4.14,1.0,1.0,Entire rental unit
11288,Entire home/apt,3854.0,1.0,100.0,2.5,4.96,1.0,0.0,Entire condo
11289,Entire home/apt,1200.0,1.0,92.0,2.0,4.91,1.0,0.0,Entire condo
11291,Entire home/apt,2434.0,1.0,100.0,2.0,4.97,1.0,0.0,Entire condo
11292,Entire home/apt,1311.0,0.0,99.0,1.0,4.09,1.0,1.0,Entire rental unit
11293,Entire home/apt,2157.0,1.0,99.0,2.0,4.94,1.0,1.0,Entire condo
11294,Entire home/apt,2582.0,0.0,99.0,1.0,4.76,1.0,0.0,Entire rental unit
11297,Entire home/apt,450.0,0.0,93.0,1.0,4.29,1.0,0.0,Entire rental unit
11301,Entire home/apt,2759.0,1.0,100.0,2.0,4.82,1.0,1.0,Entire rental unit
11302,Entire home/apt,1200.0,1.0,85.0,2.0,4.7,1.0,0.0,Entire rental unit
11303,Entire home/apt,1114.0,0.0,92.0,2.0,4.54,1.0,0.0,Entire serviced apartment
11306,Entire home/apt,1719.0,1.0,100.0,1.0,4.95,1.0,1.0,Entire rental unit
11309,Entire home/apt,4500.0,0.0,99.0,2.0,4.86,1.0,0.0,Entire condo
11310,Entire home/apt,4209.0,1.0,99.0,2.0,4.92,1.0,1.0,Entire rental unit
11311,Entire home/apt,4601.0,1.0,99.0,3.5,4.88,1.0,1.0,Entire rental unit
11312,Entire home/apt,2500.0,0.0,50.0,1.0,4.0,1.0,0.0,Entire guesthouse
11313,Entire home/apt,1213.0,1.0,100.0,1.0,4.96,1.0,0.0,Entire guest suite
11314,Entire home/apt,5714.0,1.0,100.0,3.0,4.83,1.0,1.0,Entire rental unit
11315,Entire home/apt,1799.0,1.0,98.0,1.0,4.59,1.0,0.0,Entire condo
11316,Entire home/apt,1114.0,0.0,100.0,1.0,4.94,1.0,1.0,Entire home
11317,Entire home/apt,6254.0,1.0,99.0,2.0,5.0,1.0,0.0,Entire rental unit
11325,Entire home/apt,1021.0,1.0,100.0,1.0,4.84,1.0,0.0,Entire rental unit
11326,Entire home/apt,880.0,0.0,100.0,1.0,4.84,1.0,0.0,Entire loft
11327,Entire home/apt,1700.0,0.0,83.0,2.0,4.71,1.0,0.0,Entire condo
11328,Entire home/apt,1693.0,0.0,100.0,1.0,4.68,1.0,0.0,Entire loft
11329,Entire home/apt,1519.0,0.0,100.0,2.0,4.82,1.0,0.0,Entire rental unit
11330,Entire home/apt,1114.0,1.0,99.0,2.0,4.98,1.0,1.0,Entire rental unit
11331,Entire home/apt,3846.0,0.0,99.0,2.0,4.76,1.0,1.0,Entire rental unit
11336,Entire home/apt,2074.0,1.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
11337,Entire home/apt,884.0,1.0,100.0,1.0,4.92,1.0,1.0,Entire guest suite
11338,Entire home/apt,981.0,1.0,100.0,1.0,4.73,1.0,1.0,Entire condo
11340,Entire home/apt,1207.0,1.0,100.0,2.0,4.84,1.0,0.0,Entire condo
11341,Entire home/apt,204.0,0.0,85.0,1.0,4.86,1.0,0.0,Entire rental unit
11342,Entire home/apt,857.0,1.0,99.0,1.5,4.86,1.0,0.0,Entire condo
11344,Entire home/apt,2371.0,0.0,100.0,2.0,4.95,1.0,0.0,Entire condo
11345,Entire home/apt,1114.0,1.0,98.0,2.0,4.75,1.0,0.0,Entire condo
11346,Entire home/apt,2129.0,0.0,100.0,2.0,4.82,1.0,1.0,Entire rental unit
11347,Entire home/apt,529.0,0.0,99.0,1.0,4.56,1.0,1.0,Entire rental unit
11348,Entire home/apt,3640.0,1.0,62.0,2.5,4.77,1.0,0.0,Entire rental unit
11349,Entire home/apt,800.0,0.0,75.0,1.0,4.9,1.0,0.0,Entire rental unit
11351,Entire home/apt,1127.0,0.0,100.0,1.0,4.61,1.0,1.0,Entire rental unit
11352,Entire home/apt,11786.0,1.0,96.0,3.0,5.0,1.0,0.0,Entire loft
11353,Entire home/apt,1571.0,0.0,100.0,1.0,4.79,1.0,1.0,Entire condo
11355,Entire home/apt,1799.0,0.0,75.0,1.0,5.0,1.0,0.0,Entire condo
11356,Entire home/apt,971.0,0.0,97.0,2.0,4.75,1.0,0.0,Entire condo
11357,Entire home/apt,1299.0,0.0,75.0,1.0,4.33,1.0,0.0,Entire condo
11359,Entire home/apt,2380.0,0.0,100.0,2.5,4.88,1.0,1.0,Entire condo
11360,Entire home/apt,473.0,0.0,100.0,1.0,4.73,1.0,0.0,Entire rental unit
11361,Entire home/apt,8500.0,0.0,50.0,5.5,4.8,1.0,0.0,Entire home
11362,Entire home/apt,2489.0,0.0,99.0,2.0,4.8,1.0,1.0,Entire rental unit
11363,Entire home/apt,1600.0,1.0,100.0,1.0,4.93,1.0,0.0,Entire condo
11365,Entire home/apt,3031.0,1.0,100.0,2.5,4.75,1.0,1.0,Entire condo
11367,Entire home/apt,1200.0,1.0,99.0,2.0,4.87,1.0,1.0,Entire condo
11369,Entire home/apt,1114.0,0.0,0.0,2.0,4.8,1.0,0.0,Entire vacation home
11370,Entire home/apt,850.0,0.0,67.0,2.0,3.92,1.0,0.0,Entire condo
11372,Entire home/apt,2049.0,0.0,97.0,2.0,5.0,1.0,0.0,Entire condo
11375,Entire home/apt,1000.0,0.0,0.0,2.0,5.0,1.0,0.0,Entire rental unit
11377,Entire home/apt,30000.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
11378,Entire home/apt,583.0,0.0,100.0,1.0,4.82,1.0,1.0,Entire guest suite
11380,Entire home/apt,490.0,0.0,100.0,1.0,4.85,1.0,1.0,Entire rental unit
11381,Entire home/apt,1599.0,1.0,99.0,2.0,4.91,1.0,0.0,Entire rental unit
11382,Entire home/apt,947.0,1.0,98.0,1.0,4.87,1.0,1.0,Entire rental unit
11383,Entire home/apt,3500.0,0.0,97.0,2.0,4.87,1.0,1.0,Entire condo
11384,Entire home/apt,1286.0,0.0,99.0,2.0,4.7,1.0,0.0,Entire rental unit
11386,Entire home/apt,1114.0,0.0,100.0,1.0,4.87,1.0,1.0,Entire rental unit
11387,Entire home/apt,1480.0,1.0,100.0,2.0,4.9,1.0,0.0,Entire condo
11388,Entire home/apt,693.0,0.0,100.0,1.0,4.71,1.0,0.0,Entire rental unit
11389,Entire home/apt,1378.0,0.0,91.0,1.0,4.75,1.0,0.0,Entire condo
11390,Entire home/apt,3743.0,0.0,100.0,2.0,4.82,1.0,0.0,Entire rental unit
11391,Entire home/apt,1782.0,0.0,100.0,1.5,4.64,1.0,0.0,Entire rental unit
11392,Entire home/apt,1273.0,1.0,99.0,2.0,4.78,1.0,0.0,Entire condo
11393,Entire home/apt,1114.0,0.0,99.0,2.0,4.89,1.0,0.0,Entire rental unit
11395,Entire home/apt,1371.0,1.0,99.0,1.0,4.82,1.0,1.0,Entire condo
11396,Entire home/apt,2800.0,1.0,100.0,2.0,4.9,1.0,1.0,Entire condo
11397,Entire home/apt,1040.0,1.0,100.0,2.0,4.76,1.0,0.0,Entire rental unit
11398,Entire home/apt,800.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
11401,Entire home/apt,723.0,0.0,100.0,1.0,4.88,1.0,0.0,Entire loft
11402,Entire home/apt,2553.0,0.0,99.0,2.0,4.73,1.0,0.0,Entire condo
11403,Entire home/apt,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Entire serviced apartment
11404,Entire home/apt,2120.0,1.0,97.0,1.0,4.92,1.0,0.0,Entire vacation home
11406,Entire home/apt,720.0,1.0,100.0,1.0,4.74,1.0,0.0,Entire rental unit
11407,Entire home/apt,969.0,0.0,100.0,1.0,4.81,1.0,1.0,Entire rental unit
11409,Entire home/apt,784.0,1.0,100.0,1.0,4.68,1.0,1.0,Entire guesthouse
11412,Entire home/apt,1350.0,0.0,100.0,1.5,4.95,1.0,0.0,Entire condo
11413,Entire home/apt,498.0,0.0,0.0,1.0,4.6,1.0,0.0,Entire rental unit
11414,Entire home/apt,1129.0,1.0,100.0,1.0,4.97,1.0,0.0,Entire loft
11416,Entire home/apt,1700.0,0.0,83.0,2.0,5.0,1.0,0.0,Entire condo
11417,Entire home/apt,3099.0,1.0,95.0,3.5,4.51,1.0,0.0,Entire rental unit
11418,Entire home/apt,446.0,1.0,100.0,1.0,4.77,1.0,0.0,Tiny home
11421,Entire home/apt,550.0,0.0,67.0,1.0,4.59,1.0,0.0,Entire loft
11424,Entire home/apt,2380.0,0.0,100.0,2.5,4.88,1.0,1.0,Entire condo
11425,Entire home/apt,3722.0,0.0,100.0,3.5,4.82,1.0,0.0,Entire cabin
11428,Entire home/apt,3500.0,0.0,99.0,2.0,5.0,1.0,0.0,Entire serviced apartment
11429,Entire home/apt,3143.0,1.0,99.0,2.5,5.0,1.0,0.0,Entire rental unit
11430,Entire home/apt,1928.0,1.0,100.0,1.0,4.85,1.0,1.0,Entire condo
11432,Entire home/apt,1545.0,1.0,100.0,1.0,4.88,1.0,1.0,Entire condo
11433,Entire home/apt,1050.0,0.0,24.0,1.5,5.0,1.0,0.0,Entire rental unit
11434,Entire home/apt,3552.0,0.0,99.0,2.0,4.76,1.0,1.0,Entire rental unit
11435,Entire home/apt,1114.0,0.0,99.0,2.0,4.2,0.0,0.0,Entire rental unit
11436,Entire home/apt,1843.0,0.0,100.0,1.5,4.83,1.0,1.0,Entire rental unit
11437,Entire home/apt,811.0,1.0,97.0,1.0,4.86,1.0,0.0,Entire serviced apartment
11439,Entire home/apt,814.0,0.0,88.0,1.0,4.67,1.0,0.0,Entire condo
11441,Entire home/apt,609.0,1.0,100.0,1.0,4.97,1.0,0.0,Entire loft
11442,Entire home/apt,2500.0,0.0,85.0,3.0,4.88,1.0,0.0,Entire condo
11443,Entire home/apt,1508.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
11445,Entire home/apt,490.0,0.0,100.0,1.0,4.89,1.0,1.0,Entire rental unit
11447,Entire home/apt,550.0,0.0,67.0,1.0,4.56,1.0,0.0,Entire loft
11448,Entire home/apt,230.0,0.0,91.0,2.5,4.91,1.0,1.0,Entire rental unit
11450,Entire home/apt,1161.0,0.0,97.0,2.0,4.51,1.0,1.0,Entire condo
11451,Entire home/apt,1207.0,0.0,84.0,1.0,5.0,0.0,0.0,Entire condo
11452,Entire home/apt,4097.0,0.0,100.0,2.0,4.64,1.0,1.0,Entire condo
11454,Entire home/apt,1300.0,0.0,100.0,1.0,4.9,1.0,0.0,Entire condo
11456,Entire home/apt,1771.0,1.0,100.0,2.0,5.0,1.0,0.0,Entire condo
11459,Entire home/apt,1513.0,1.0,99.0,1.0,4.94,1.0,0.0,Entire condo
11462,Entire home/apt,2098.0,0.0,98.0,1.0,4.8,0.0,1.0,Entire vacation home
11463,Entire home/apt,1280.0,0.0,100.0,2.0,4.79,1.0,1.0,Entire condo
11464,Entire home/apt,2400.0,1.0,100.0,2.0,4.93,1.0,0.0,Entire condo
11465,Entire home/apt,950.0,0.0,100.0,2.0,4.5,1.0,1.0,Entire condo
11469,Entire home/apt,2500.0,0.0,89.0,2.5,5.0,1.0,0.0,Entire condo
11470,Entire home/apt,2376.0,0.0,98.0,1.0,4.8,0.0,1.0,Entire vacation home
11471,Entire home/apt,1543.0,0.0,100.0,2.0,5.0,1.0,1.0,Entire serviced apartment
11472,Entire home/apt,580.0,1.0,99.0,1.0,4.73,1.0,1.0,Entire rental unit
11473,Entire home/apt,550.0,0.0,100.0,1.0,4.9,1.0,1.0,Entire rental unit
11475,Entire home/apt,2454.0,1.0,100.0,2.0,4.99,1.0,1.0,Entire condo
11476,Entire home/apt,4171.0,0.0,100.0,3.0,5.0,1.0,0.0,Entire condo
11477,Entire home/apt,467.0,0.0,100.0,1.0,4.78,1.0,1.0,Entire loft
11480,Entire home/apt,857.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire condo
11481,Entire home/apt,6955.0,1.0,100.0,4.0,4.88,1.0,0.0,Entire condo
11483,Entire home/apt,2376.0,0.0,98.0,1.0,5.0,0.0,1.0,Entire vacation home
11484,Entire home/apt,2098.0,0.0,98.0,1.0,4.8,0.0,1.0,Entire vacation home
11486,Entire home/apt,390.0,0.0,100.0,1.0,4.92,1.0,0.0,Entire guest suite
11489,Entire home/apt,2808.0,0.0,98.0,1.0,4.67,0.0,1.0,Entire serviced apartment
11490,Entire home/apt,601.0,1.0,100.0,1.0,4.76,1.0,1.0,Entire rental unit
11491,Entire home/apt,567.0,0.0,100.0,1.0,4.6,1.0,1.0,Entire loft
11492,Entire home/apt,447.0,0.0,100.0,1.0,4.91,1.0,1.0,Entire loft
11493,Entire home/apt,1093.0,1.0,100.0,1.0,4.83,1.0,1.0,Entire condo
11494,Entire home/apt,4412.0,1.0,100.0,3.0,4.92,1.0,1.0,Entire home
11495,Entire home/apt,790.0,0.0,90.0,1.0,4.88,1.0,0.0,Entire condo
11496,Entire home/apt,2459.0,0.0,98.0,2.0,4.89,1.0,0.0,Entire condo
11498,Entire home/apt,2592.0,0.0,98.0,2.0,5.0,0.0,1.0,Entire serviced apartment
11500,Entire home/apt,2592.0,0.0,98.0,2.0,5.0,0.0,1.0,Entire serviced apartment
11504,Entire home/apt,1886.0,1.0,99.0,1.0,4.94,1.0,0.0,Entire condo
11506,Entire home/apt,619.0,1.0,100.0,1.0,4.83,1.0,1.0,Entire loft
11507,Entire home/apt,1366.0,1.0,100.0,2.0,4.83,1.0,0.0,Entire rental unit
11508,Entire home/apt,1100.0,0.0,99.0,1.0,4.25,1.0,1.0,Entire rental unit
11512,Entire home/apt,2576.0,0.0,99.0,2.0,4.93,1.0,1.0,Entire rental unit
11514,Entire home/apt,890.0,1.0,100.0,1.0,4.99,1.0,1.0,Entire loft
11515,Entire home/apt,7714.0,1.0,98.0,2.5,4.95,1.0,1.0,Entire rental unit
11518,Entire home/apt,1050.0,0.0,100.0,1.0,4.81,1.0,1.0,Entire guest suite
11519,Entire home/apt,1538.0,1.0,100.0,2.0,4.96,1.0,0.0,Entire condo
11522,Entire home/apt,3108.0,0.0,99.0,2.0,4.85,1.0,1.0,Entire rental unit
11523,Entire home/apt,3108.0,0.0,99.0,2.0,4.75,1.0,1.0,Entire rental unit
11525,Entire home/apt,1114.0,0.0,53.0,1.0,5.0,1.0,1.0,Entire rental unit
11526,Entire home/apt,740.0,0.0,100.0,1.0,3.82,1.0,0.0,Entire rental unit
11527,Entire home/apt,1100.0,0.0,97.0,1.0,4.85,1.0,1.0,Entire rental unit
11528,Entire home/apt,2804.0,1.0,97.0,2.5,4.85,1.0,0.0,Entire rental unit
11529,Entire home/apt,1852.0,1.0,100.0,2.0,4.79,1.0,0.0,Entire rental unit
11531,Entire home/apt,1314.0,1.0,95.0,1.0,4.84,1.0,0.0,Entire loft
11532,Entire home/apt,750.0,1.0,100.0,1.0,4.88,1.0,1.0,Entire condo
11534,Entire home/apt,1114.0,0.0,99.0,1.0,4.78,1.0,0.0,Entire rental unit
11535,Entire home/apt,3214.0,1.0,100.0,1.0,4.95,1.0,0.0,Entire loft
11536,Entire home/apt,2499.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire loft
11537,Entire home/apt,979.0,1.0,100.0,1.0,4.8,1.0,0.0,Entire condo
11538,Entire home/apt,2857.0,0.0,99.0,2.0,4.8,1.0,0.0,Entire rental unit
11539,Entire home/apt,557.0,1.0,99.0,1.0,4.88,1.0,0.0,Entire rental unit
11540,Entire home/apt,1116.0,0.0,99.0,2.0,4.83,1.0,1.0,Entire condo
11542,Entire home/apt,1718.0,0.0,100.0,2.5,5.0,1.0,0.0,Entire condo
11543,Entire home/apt,1186.0,1.0,100.0,1.0,4.88,1.0,1.0,Entire rental unit
11548,Entire home/apt,1114.0,0.0,100.0,1.0,4.71,1.0,0.0,Entire rental unit
11552,Entire home/apt,1871.0,1.0,100.0,1.0,4.9,1.0,1.0,Entire condo
11553,Entire home/apt,1390.0,1.0,96.0,1.5,5.0,1.0,0.0,Entire condo
11554,Entire home/apt,1114.0,0.0,100.0,1.5,5.0,1.0,0.0,Entire loft
11556,Entire home/apt,1025.0,0.0,100.0,1.0,4.8,0.0,0.0,Entire loft
11557,Entire home/apt,1398.0,1.0,98.0,1.0,4.86,1.0,0.0,Entire condo
11560,Entire home/apt,1900.0,0.0,100.0,2.0,4.91,1.0,0.0,Entire condo
11562,Entire home/apt,1114.0,0.0,99.0,1.0,4.5,0.0,0.0,Entire rental unit
11563,Entire home/apt,597.0,1.0,100.0,1.0,4.66,1.0,0.0,Entire condo
11564,Entire home/apt,1820.0,1.0,92.0,1.0,5.0,1.0,0.0,Entire rental unit
11565,Entire home/apt,1350.0,1.0,98.0,1.0,5.0,1.0,0.0,Entire loft
11567,Entire home/apt,1529.0,1.0,99.0,1.0,4.9,1.0,0.0,Entire loft
11568,Entire home/apt,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire rental unit
11569,Entire home/apt,1650.0,0.0,100.0,2.0,4.83,1.0,1.0,Entire condo
11570,Entire home/apt,600.0,0.0,98.0,1.0,4.51,1.0,1.0,Entire condo
11573,Entire home/apt,2078.0,1.0,100.0,1.0,4.89,1.0,0.0,Entire loft
11574,Entire home/apt,2726.0,1.0,100.0,1.0,4.91,1.0,0.0,Entire loft
11575,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire condo
11577,Entire home/apt,1114.0,0.0,99.0,1.5,4.89,1.0,0.0,Entire loft
11578,Entire home/apt,1950.0,1.0,76.0,2.0,5.0,1.0,0.0,Entire condo
11580,Entire home/apt,2591.0,1.0,100.0,1.5,4.86,1.0,1.0,Entire condo
11581,Entire home/apt,2774.0,1.0,99.0,1.0,4.92,1.0,1.0,Entire rental unit
11582,Entire home/apt,1028.0,1.0,99.0,1.0,4.88,1.0,0.0,Entire vacation home
11583,Entire home/apt,3149.0,0.0,100.0,3.0,5.0,1.0,0.0,Entire condo
11585,Entire home/apt,949.0,1.0,99.0,2.0,4.88,1.0,0.0,Entire condo
11587,Entire home/apt,1114.0,0.0,99.0,2.0,4.77,0.0,0.0,Entire serviced apartment
11588,Entire home/apt,2571.0,1.0,100.0,1.0,4.96,1.0,0.0,Entire loft
11589,Entire home/apt,2250.0,0.0,99.0,2.0,4.83,1.0,1.0,Entire rental unit
11590,Entire home/apt,2178.0,1.0,100.0,1.0,4.81,1.0,1.0,Entire condo
11592,Entire home/apt,2632.0,0.0,99.0,2.0,4.78,1.0,0.0,Entire rental unit
11594,Entire home/apt,1436.0,0.0,60.0,2.5,5.0,1.0,0.0,Entire home
11595,Entire home/apt,1186.0,1.0,100.0,1.0,4.85,1.0,1.0,Entire rental unit
11598,Entire home/apt,591.0,0.0,99.0,1.0,4.82,1.0,1.0,Entire condo
11599,Entire home/apt,1559.0,0.0,99.0,1.0,4.89,1.0,0.0,Entire loft
11602,Entire home/apt,1331.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire condo
11603,Entire home/apt,657.0,0.0,100.0,1.0,4.82,1.0,0.0,Entire condo
11604,Entire home/apt,1114.0,1.0,100.0,6.0,5.0,1.0,1.0,Entire vacation home
11605,Entire home/apt,904.0,1.0,100.0,1.0,4.85,1.0,0.0,Entire condo
11606,Entire home/apt,914.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire condo
11607,Entire home/apt,1114.0,0.0,98.0,1.0,5.0,1.0,0.0,Entire rental unit
11608,Entire home/apt,640.0,0.0,0.0,1.0,5.0,1.0,0.0,Entire condo
11610,Entire home/apt,4513.0,1.0,100.0,2.0,4.88,1.0,0.0,Entire condo
11612,Entire home/apt,718.0,0.0,93.0,1.0,4.67,1.0,1.0,Entire condo
11613,Entire home/apt,1114.0,0.0,93.0,1.0,4.66,1.0,0.0,Entire rental unit
11616,Entire home/apt,2499.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire loft
11617,Entire home/apt,1395.0,1.0,98.0,1.0,4.98,1.0,0.0,Entire loft
11618,Entire home/apt,530.0,0.0,100.0,1.0,4.71,1.0,0.0,Entire rental unit
11619,Entire home/apt,1000.0,0.0,97.0,1.5,4.82,1.0,1.0,Entire condo
11623,Entire home/apt,1436.0,1.0,99.0,1.0,4.95,1.0,0.0,Entire rental unit
11624,Entire home/apt,1213.0,0.0,90.0,1.0,5.0,1.0,0.0,Entire loft
11625,Entire home/apt,1029.0,1.0,96.0,1.0,4.82,1.0,0.0,Entire rental unit
11626,Entire home/apt,2319.0,1.0,96.0,2.5,4.98,1.0,0.0,Entire home
11627,Entire home/apt,1114.0,1.0,100.0,2.5,5.0,1.0,1.0,Entire rental unit
11628,Entire home/apt,1950.0,0.0,100.0,2.5,4.6,1.0,0.0,Entire condo
11630,Entire home/apt,1329.0,1.0,100.0,1.0,4.91,1.0,0.0,Entire condo
11631,Entire home/apt,4496.0,1.0,100.0,3.0,4.88,1.0,0.0,Entire rental unit
11633,Entire home/apt,3801.0,0.0,99.0,2.0,4.9,1.0,1.0,Entire rental unit
11634,Entire home/apt,3801.0,0.0,99.0,2.0,4.82,1.0,1.0,Entire rental unit
11635,Entire home/apt,1599.0,0.0,86.0,2.0,4.97,1.0,0.0,Entire condo
11636,Entire home/apt,1114.0,1.0,100.0,2.0,5.0,1.0,0.0,Entire serviced apartment
11637,Entire home/apt,1410.0,1.0,97.0,1.0,4.98,1.0,1.0,Entire place
11638,Entire home/apt,1114.0,0.0,50.0,1.0,4.67,1.0,1.0,Entire guesthouse
11639,Entire home/apt,1819.0,0.0,100.0,2.0,4.82,1.0,0.0,Entire condo
11640,Entire home/apt,3000.0,0.0,100.0,1.0,4.4,1.0,1.0,Entire cabin
11642,Entire home/apt,1428.0,1.0,98.0,1.0,4.9,1.0,0.0,Entire condo
11643,Entire home/apt,707.0,1.0,100.0,1.0,4.82,1.0,0.0,Entire rental unit
11645,Entire home/apt,2255.0,1.0,99.0,2.0,4.49,1.0,1.0,Entire rental unit
11647,Entire home/apt,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire condo
11650,Entire home/apt,1977.0,1.0,100.0,1.0,4.89,1.0,0.0,Entire rental unit
11651,Entire home/apt,3227.0,1.0,99.0,2.5,4.91,1.0,1.0,Entire condo
11654,Entire home/apt,903.0,1.0,100.0,1.0,5.0,1.0,0.0,Tiny home
11655,Entire home/apt,900.0,1.0,100.0,1.5,5.0,1.0,0.0,Entire loft
11656,Entire home/apt,1114.0,1.0,99.0,1.5,4.97,1.0,1.0,Entire condo
11657,Entire home/apt,5286.0,0.0,97.0,2.5,4.99,1.0,0.0,Entire home
11659,Entire home/apt,1000.0,0.0,100.0,2.0,3.67,1.0,0.0,Entire condo
11660,Entire home/apt,1114.0,1.0,97.0,2.0,4.95,1.0,0.0,Entire rental unit
11661,Entire home/apt,1200.0,1.0,100.0,2.0,4.95,1.0,0.0,Entire condo
11662,Entire home/apt,789.0,0.0,99.0,1.0,4.79,1.0,0.0,Entire vacation home
11663,Entire home/apt,3273.0,1.0,99.0,1.5,4.86,1.0,1.0,Entire rental unit
11665,Entire home/apt,4043.0,1.0,100.0,2.0,4.96,1.0,0.0,Entire condo
11668,Entire home/apt,960.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire condo
11669,Entire home/apt,8301.0,1.0,97.0,4.0,4.86,1.0,0.0,Entire home
11672,Entire home/apt,1530.0,0.0,99.0,1.0,4.93,1.0,0.0,Entire rental unit
11673,Entire home/apt,2500.0,0.0,100.0,1.0,4.9,1.0,0.0,Entire loft
11675,Entire home/apt,2276.0,0.0,99.0,2.0,4.85,1.0,0.0,Entire serviced apartment
11676,Entire home/apt,950.0,1.0,100.0,2.0,4.75,1.0,0.0,Entire condo
11680,Entire home/apt,3027.0,0.0,100.0,2.0,4.65,1.0,1.0,Entire serviced apartment
11681,Entire home/apt,2000.0,1.0,100.0,2.0,4.79,1.0,0.0,Entire condo
11686,Entire home/apt,1480.0,0.0,29.0,1.0,3.0,1.0,0.0,Entire serviced apartment
11687,Entire home/apt,1250.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire loft
11688,Entire home/apt,1114.0,1.0,100.0,1.0,4.71,1.0,1.0,Entire rental unit
11689,Entire home/apt,2329.0,1.0,100.0,1.5,4.97,1.0,1.0,Entire loft
11692,Entire home/apt,750.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire vacation home
11694,Entire home/apt,849.0,1.0,64.0,1.5,5.0,1.0,0.0,Entire condo
11697,Entire home/apt,2355.0,1.0,100.0,2.5,4.83,1.0,1.0,Entire rental unit
11698,Entire home/apt,2147.0,1.0,100.0,2.0,4.86,1.0,0.0,Entire condo
