,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
867,Private room,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Private room in condo
872,Private room,1114.0,0.0,79.0,1.0,4.94,1.0,0.0,Private room in rental unit
875,Private room,2050.0,0.0,15.0,1.0,4.94,1.0,0.0,Private room in serviced apartment
878,Private room,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in rental unit
880,Private room,379.0,0.0,100.0,3.0,4.57,1.0,1.0,Private room in home
881,Private room,414.0,0.0,100.0,1.0,4.75,1.0,0.0,Private room in rental unit
882,Private room,454.0,1.0,94.0,1.0,4.48,1.0,1.0,Private room in condo
883,Private room,380.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in condo
891,Private room,410.0,1.0,100.0,1.5,4.66,1.0,1.0,Private room in home
898,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
905,Private room,445.0,1.0,42.0,1.0,4.29,1.0,0.0,Private room in rental unit
907,Private room,357.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in rental unit
915,Private room,1114.0,0.0,99.0,2.0,5.0,0.0,0.0,Private room in rental unit
920,Private room,800.0,0.0,89.0,1.5,4.84,1.0,0.0,Private room in rental unit
922,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in home
924,Private room,500.0,1.0,74.0,1.5,4.8,1.0,0.0,Private room in home
931,Private room,4000.0,0.0,99.0,1.0,4.67,1.0,0.0,Private room in rental unit
932,Private room,1114.0,0.0,99.0,1.0,4.5,0.0,0.0,Private room in rental unit
942,Private room,4044.0,0.0,100.0,1.0,5.0,1.0,0.0,Room in boutique hotel
943,Private room,1114.0,0.0,99.0,1.0,4.86,1.0,1.0,Private room in rental unit
951,Private room,709.0,1.0,100.0,1.0,4.89,1.0,1.0,Private room in rental unit
952,Private room,450.0,1.0,91.0,1.5,4.97,1.0,0.0,Private room in home
957,Private room,450.0,1.0,91.0,1.5,4.96,1.0,0.0,Private room in home
958,Private room,800.0,0.0,100.0,1.0,4.89,1.0,0.0,Private room in rental unit
959,Private room,1114.0,0.0,29.0,1.0,4.96,1.0,0.0,Private room in rental unit
961,Private room,12032.0,0.0,33.0,20.0,4.8,1.0,1.0,Private room in condo
968,Private room,700.0,0.0,92.0,1.0,4.94,1.0,0.0,Private room in home
969,Private room,410.0,1.0,92.0,1.0,4.42,1.0,0.0,Private room in rental unit
973,Private room,1011.0,0.0,99.0,1.0,4.82,1.0,0.0,Private room
977,Private room,2050.0,0.0,15.0,1.0,4.69,1.0,0.0,Private room in condo
978,Private room,550.0,0.0,87.0,1.0,4.87,1.0,0.0,Private room in rental unit
979,Private room,629.0,0.0,67.0,1.0,3.5,1.0,0.0,Private room in rental unit
980,Private room,2050.0,0.0,15.0,1.0,4.67,1.0,0.0,Private room in home
982,Private room,1114.0,0.0,15.0,1.0,4.9,1.0,0.0,Private room in serviced apartment
986,Private room,809.0,0.0,100.0,1.0,4.97,1.0,0.0,Private room in condo
992,Private room,480.0,0.0,0.0,1.5,4.8,1.0,0.0,Private room in condo
993,Private room,300.0,1.0,100.0,1.5,4.75,1.0,0.0,Private room in home
995,Private room,700.0,0.0,67.0,1.0,4.86,1.0,0.0,Private room in rental unit
996,Private room,888.0,0.0,100.0,1.0,4.64,1.0,0.0,Private room in rental unit
997,Private room,380.0,1.0,96.0,1.0,4.89,1.0,0.0,Private room in home
998,Private room,601.0,1.0,100.0,1.0,4.97,1.0,1.0,Private room in rental unit
1001,Private room,1114.0,0.0,25.0,1.0,4.5,1.0,0.0,Private room in guesthouse
1004,Private room,809.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1005,Private room,350.0,1.0,83.0,1.0,4.88,1.0,0.0,Private room in guest suite
1007,Private room,585.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in condo
1011,Private room,200.0,0.0,68.0,1.0,4.86,1.0,0.0,Private room in home
1014,Private room,2050.0,0.0,15.0,1.0,4.43,1.0,0.0,Private room in serviced apartment
1015,Private room,2050.0,0.0,15.0,1.0,4.57,1.0,0.0,Private room in serviced apartment
1016,Private room,2050.0,0.0,15.0,1.0,4.86,1.0,0.0,Private room in home
1017,Private room,2050.0,0.0,15.0,1.0,4.85,1.0,0.0,Private room in serviced apartment
1021,Private room,400.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in rental unit
1022,Private room,2050.0,0.0,15.0,1.0,5.0,1.0,0.0,Private room in home
1023,Private room,1750.0,0.0,15.0,1.0,4.0,1.0,0.0,Private room in home
1024,Private room,1480.0,0.0,15.0,1.0,4.87,1.0,0.0,Private room in serviced apartment
1025,Private room,2050.0,0.0,15.0,1.0,4.95,1.0,0.0,Private room in serviced apartment
1026,Private room,310.0,0.0,99.0,1.0,4.65,1.0,0.0,Private room in home
1027,Private room,319.0,0.0,99.0,1.0,4.44,1.0,0.0,Private room in home
1032,Private room,1114.0,0.0,15.0,1.0,5.0,1.0,0.0,Private room in home
1035,Private room,400.0,0.0,99.0,1.0,4.45,1.0,1.0,Private room in rental unit
1040,Private room,700.0,0.0,0.0,1.0,4.53,1.0,0.0,Private room in home
1047,Private room,2050.0,0.0,15.0,1.0,4.8,1.0,0.0,Private room
1048,Private room,1893.0,0.0,15.0,1.0,4.71,1.0,0.0,Private room in serviced apartment
1050,Private room,645.0,0.0,0.0,1.0,4.85,1.0,0.0,Private room in home
1054,Private room,492.0,0.0,95.0,1.0,4.8,1.0,0.0,Private room in rental unit
1055,Private room,500.0,1.0,100.0,1.0,4.88,1.0,0.0,Private room in home
1060,Private room,910.0,0.0,0.0,1.0,4.7,1.0,0.0,Private room in rental unit
1063,Private room,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Private room in townhouse
1064,Private room,910.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1065,Private room,784.0,0.0,100.0,1.0,4.72,1.0,0.0,Private room in serviced apartment
1066,Private room,800.0,0.0,100.0,1.0,4.58,1.0,1.0,Private room in serviced apartment
1067,Private room,404.0,0.0,99.0,2.0,4.8,1.0,1.0,Private room in home
1068,Private room,550.0,1.0,100.0,1.0,4.92,1.0,1.0,Private room in rental unit
1070,Private room,1394.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1071,Private room,809.0,0.0,87.0,1.0,5.0,1.0,0.0,Private room in rental unit
1073,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in home
1074,Private room,425.0,0.0,0.0,3.0,5.0,1.0,0.0,Private room in home
1076,Private room,566.0,1.0,99.0,1.0,4.84,1.0,0.0,Private room in home
1078,Private room,300.0,1.0,93.0,4.5,4.88,1.0,1.0,Private room in home
1079,Private room,1114.0,0.0,99.0,4.5,4.8,0.0,0.0,Private room in home
1080,Private room,443.0,1.0,70.0,1.5,4.78,1.0,0.0,Private room in guest suite
1082,Private room,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Private room in rental unit
1083,Private room,306.0,0.0,88.0,1.5,4.79,1.0,0.0,Private room in condo
1084,Private room,480.0,0.0,96.0,1.0,4.93,1.0,1.0,Private room in home
1086,Private room,527.0,0.0,100.0,1.0,4.8,1.0,0.0,Private room in rental unit
1087,Private room,2050.0,0.0,15.0,1.0,5.0,1.0,0.0,Private room in home
1089,Private room,1618.0,0.0,99.0,1.0,4.8,1.0,1.0,Private room in home
1090,Private room,303.0,0.0,0.0,1.0,4.67,1.0,0.0,Private room in rental unit
1093,Private room,1114.0,0.0,57.0,1.5,5.0,1.0,0.0,Private room in loft
1098,Private room,700.0,0.0,100.0,1.0,4.92,1.0,1.0,Private room in home
1099,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in home
1102,Private room,1114.0,1.0,91.0,2.0,4.96,1.0,0.0,Private room in home
1105,Private room,527.0,0.0,100.0,2.0,4.92,1.0,0.0,Private room in rental unit
1107,Private room,390.0,0.0,0.0,1.0,4.6,1.0,0.0,Private room in condo
1108,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in home
1109,Private room,2050.0,0.0,15.0,2.0,4.8,1.0,0.0,Private room in home
1110,Private room,2021.0,0.0,15.0,1.0,4.8,1.0,0.0,Private room in home
1114,Private room,387.0,0.0,39.0,1.5,4.6,1.0,0.0,Private room in home
1116,Private room,1114.0,0.0,99.0,1.0,4.88,1.0,0.0,Private room in rental unit
1120,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in home
1121,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1122,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1123,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1124,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1125,Private room,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in home
1126,Private room,1033.0,0.0,99.0,1.0,4.96,1.0,1.0,Private room in home
1130,Private room,752.0,1.0,99.0,1.0,4.61,1.0,0.0,Private room in home
1132,Private room,2224.0,0.0,99.0,2.0,4.8,1.0,0.0,Private room in home
1133,Private room,580.0,1.0,98.0,1.0,4.92,1.0,0.0,Private room in home
1136,Private room,250.0,0.0,100.0,1.0,4.71,1.0,0.0,Private room in rental unit
1138,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in condo
1144,Private room,2619.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1146,Private room,1010.0,0.0,60.0,1.0,4.91,1.0,0.0,Private room in rental unit
1147,Private room,1114.0,0.0,57.0,1.0,4.81,1.0,0.0,Private room in loft
1148,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in condo
1149,Private room,450.0,1.0,91.0,1.5,4.97,1.0,0.0,Private room in home
1153,Private room,895.0,0.0,60.0,1.0,4.8,1.0,0.0,Private room in rental unit
1154,Private room,943.0,0.0,60.0,1.0,5.0,1.0,0.0,Private room in rental unit
1155,Private room,841.0,0.0,60.0,1.0,4.93,1.0,0.0,Private room in rental unit
1160,Private room,910.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in home
1161,Private room,550.0,0.0,92.0,3.0,4.87,1.0,0.0,Private room in loft
1162,Private room,9605.0,0.0,33.0,16.0,5.0,1.0,0.0,Private room in bed and breakfast
1165,Private room,803.0,0.0,99.0,1.0,4.75,1.0,1.0,Private room in home
1168,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1170,Private room,414.0,1.0,90.0,1.0,4.92,1.0,0.0,Private room in condo
1173,Private room,300.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in home
1176,Private room,550.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in loft
1178,Private room,500.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in home
1180,Private room,370.0,0.0,93.0,1.0,4.26,1.0,0.0,Private room in rental unit
1182,Private room,918.0,0.0,99.0,1.0,4.72,1.0,1.0,Private room in home
1185,Private room,492.0,1.0,51.0,1.0,4.92,1.0,0.0,Private room in rental unit
1187,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1190,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1194,Private room,918.0,0.0,99.0,1.0,4.76,1.0,1.0,Private room in home
1195,Private room,563.0,0.0,99.0,1.0,4.85,1.0,0.0,Private room in home
1197,Private room,408.0,0.0,100.0,3.0,4.7,1.0,1.0,Private room in home
1201,Private room,1114.0,0.0,99.0,3.5,4.17,0.0,0.0,Private room in rental unit
1211,Private room,1114.0,0.0,100.0,2.0,4.9,1.0,0.0,Private room in home
1212,Private room,1114.0,0.0,76.0,2.0,4.5,1.0,0.0,Room in boutique hotel
1214,Private room,543.0,1.0,99.0,1.0,4.97,1.0,0.0,Private room in home
1216,Private room,314.0,0.0,88.0,1.5,4.77,1.0,0.0,Private room in rental unit
1218,Private room,330.0,0.0,99.0,1.0,4.67,1.0,0.0,Private room in rental unit
1226,Private room,1213.0,0.0,76.0,1.0,4.53,1.0,0.0,Private room in home
1227,Private room,1132.0,0.0,76.0,1.5,4.78,1.0,0.0,Private room in home
1230,Private room,400.0,0.0,58.0,1.0,4.0,1.0,0.0,Private room in home
1231,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in home
1232,Private room,350.0,0.0,50.0,1.0,4.95,1.0,0.0,Private room in condo
1238,Private room,240.0,0.0,8.0,1.0,4.84,1.0,0.0,Private room in condo
1242,Private room,235.0,1.0,89.0,1.0,4.72,1.0,0.0,Private room in home
1244,Private room,333.0,0.0,99.0,1.0,4.92,1.0,0.0,Private room in condo
1245,Private room,1614.0,0.0,0.0,1.5,5.0,1.0,0.0,Private room in rental unit
1246,Private room,666.0,0.0,100.0,2.0,4.55,1.0,1.0,Private room in rental unit
1247,Private room,200.0,0.0,99.0,1.0,4.65,1.0,0.0,Private room in rental unit
1248,Private room,1114.0,1.0,93.0,1.0,4.0,1.0,0.0,Private room in townhouse
1249,Private room,1114.0,1.0,99.0,1.0,4.87,1.0,0.0,Private room in rental unit
1251,Private room,499.0,1.0,100.0,1.0,4.8,1.0,0.0,Private room in condo
1253,Private room,1286.0,1.0,100.0,1.0,4.79,1.0,0.0,Private room in home
1257,Private room,425.0,0.0,99.0,2.0,4.83,1.0,0.0,Private room in townhouse
1258,Private room,650.0,1.0,100.0,1.0,4.96,1.0,0.0,Private room in rental unit
1261,Private room,875.0,0.0,40.0,1.0,5.0,1.0,0.0,Private room in rental unit
1265,Private room,1400.0,0.0,76.0,1.0,4.71,1.0,0.0,Private room in home
1267,Private room,250.0,1.0,93.0,1.0,4.79,1.0,0.0,Private room in home
1268,Private room,550.0,0.0,88.0,1.0,4.93,1.0,0.0,Private room in condo
1269,Private room,350.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in home
1272,Private room,645.0,0.0,0.0,1.0,4.94,1.0,0.0,Private room in home
1273,Private room,645.0,0.0,0.0,1.0,4.73,1.0,0.0,Private room in home
1277,Private room,600.0,1.0,100.0,1.0,4.93,1.0,0.0,Private room in rental unit
1278,Private room,650.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1280,Private room,281.0,0.0,88.0,1.5,4.77,1.0,0.0,Private room in rental unit
1282,Private room,430.0,0.0,86.0,1.0,4.72,1.0,0.0,Private room in rental unit
1286,Private room,1114.0,0.0,99.0,1.0,4.77,1.0,0.0,Private room in home
1287,Private room,523.0,1.0,93.0,2.0,4.89,1.0,0.0,Private room in home
1292,Private room,579.0,1.0,100.0,1.0,4.85,1.0,0.0,Private room in rental unit
1293,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in rental unit
1294,Private room,507.0,1.0,93.0,2.0,4.89,1.0,0.0,Private room in home
1296,Private room,1114.0,0.0,0.0,2.0,5.0,1.0,0.0,Private room in home
1298,Private room,200.0,0.0,100.0,1.0,4.8,1.0,0.0,Private room in rental unit
1300,Private room,482.0,0.0,100.0,1.0,4.4,1.0,1.0,Private room in rental unit
1301,Private room,1114.0,0.0,94.0,1.0,4.95,1.0,0.0,Private room in rental unit
1304,Private room,303.0,0.0,99.0,1.0,4.8,1.0,1.0,Private room in home
1305,Private room,231.0,0.0,99.0,1.0,5.0,1.0,1.0,Private room in home
1306,Private room,1599.0,0.0,99.0,1.0,4.0,1.0,0.0,Private room in rental unit
1307,Private room,991.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
1316,Private room,780.0,1.0,100.0,1.0,4.96,1.0,0.0,Private room in condo
1322,Private room,700.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in rental unit
1324,Private room,1114.0,1.0,95.0,2.0,4.83,1.0,0.0,Private room in rental unit
1327,Private room,450.0,1.0,91.0,1.5,4.86,1.0,0.0,Private room in home
1328,Private room,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Private room in rental unit
1331,Private room,550.0,0.0,100.0,1.0,4.48,1.0,0.0,Private room in condo
1333,Private room,600.0,0.0,86.0,1.5,4.84,1.0,0.0,Private room in condo
1340,Private room,616.0,1.0,100.0,1.0,4.79,1.0,1.0,Private room in home
1341,Private room,1121.0,0.0,67.0,1.0,4.67,1.0,0.0,Private room in home
1342,Private room,350.0,1.0,99.0,1.0,4.6,1.0,0.0,Private room in rental unit
1343,Private room,550.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in home
1349,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in home
1350,Private room,400.0,1.0,69.0,1.0,3.67,1.0,0.0,Private room in rental unit
1352,Private room,400.0,0.0,44.0,0.0,4.97,1.0,0.0,Private room in home
1353,Private room,450.0,0.0,100.0,1.0,4.44,1.0,1.0,Private room in home
1358,Private room,480.0,0.0,33.0,1.0,4.8,1.0,0.0,Private room in rental unit
1360,Private room,700.0,0.0,99.0,0.0,4.83,1.0,0.0,Private room in rental unit
1362,Private room,910.0,0.0,99.0,1.0,4.97,1.0,0.0,Private room in home
1367,Private room,607.0,0.0,0.0,3.5,4.43,1.0,0.0,Private room in home
1370,Private room,1114.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in condo
1372,Private room,750.0,1.0,100.0,1.0,4.96,1.0,1.0,Private room in home
1374,Private room,500.0,0.0,25.0,1.0,4.85,1.0,0.0,Private room in home
1375,Private room,500.0,0.0,25.0,1.0,4.69,1.0,0.0,Private room in home
1378,Private room,379.0,0.0,99.0,1.0,3.67,1.0,0.0,Private room in rental unit
1380,Private room,728.0,1.0,100.0,1.0,4.96,1.0,1.0,Private room in rental unit
1386,Private room,290.0,1.0,100.0,1.0,4.8,1.0,0.0,Private room in home
1388,Private room,400.0,0.0,58.0,1.0,4.33,1.0,0.0,Private room in rental unit
1390,Private room,486.0,1.0,100.0,1.0,4.94,1.0,1.0,Private room in home
1392,Private room,1114.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in farm stay
1393,Private room,700.0,0.0,99.0,1.5,5.0,1.0,0.0,Private room in home
1399,Private room,30332.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in home
1403,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in loft
1404,Private room,500.0,0.0,99.0,1.0,4.73,1.0,1.0,Private room in home
1407,Private room,450.0,0.0,100.0,1.0,4.39,1.0,0.0,Private room in home
1408,Private room,1114.0,0.0,99.0,1.0,4.94,0.0,0.0,Private room in rental unit
1411,Private room,350.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in serviced apartment
1414,Private room,475.0,0.0,98.0,1.0,4.88,1.0,0.0,Private room in bed and breakfast
1415,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in floor
1416,Private room,2963.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in bed and breakfast
1417,Private room,1114.0,0.0,20.0,1.0,4.5,1.0,0.0,Private room in home
1418,Private room,761.0,1.0,100.0,1.0,4.89,1.0,0.0,Private room in rental unit
1420,Private room,20000.0,0.0,99.0,1.0,4.2,1.0,0.0,Private room in rental unit
1424,Private room,280.0,0.0,99.0,1.0,4.58,1.0,0.0,Private room in rental unit
1426,Private room,2128.0,1.0,100.0,1.0,4.89,1.0,1.0,Private room in bed and breakfast
1427,Private room,2347.0,1.0,100.0,1.0,4.86,1.0,1.0,Private room in bed and breakfast
1428,Private room,2347.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in bed and breakfast
1429,Private room,2347.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in bed and breakfast
1430,Private room,2128.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in bed and breakfast
1433,Private room,243.0,1.0,100.0,1.0,4.47,1.0,1.0,Private room in home
1437,Private room,291.0,1.0,100.0,1.5,4.87,1.0,0.0,Private room in home
1438,Private room,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Private room in rental unit
1441,Private room,1114.0,0.0,99.0,1.0,4.5,0.0,0.0,Private room in home
1443,Private room,300.0,0.0,83.0,1.0,4.82,1.0,0.0,Private room in home
1444,Private room,708.0,1.0,100.0,1.0,4.99,1.0,0.0,Private room in home
1448,Private room,1011.0,0.0,56.0,1.0,4.88,1.0,0.0,Private room in home
1453,Private room,280.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
1458,Private room,300.0,0.0,100.0,1.0,4.9,1.0,0.0,Private room in rental unit
1459,Private room,500.0,0.0,30.0,1.0,4.78,1.0,0.0,Private room in rental unit
1461,Private room,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Private room in rental unit
1462,Private room,330.0,1.0,75.0,1.0,4.67,1.0,0.0,Private room in rental unit
1465,Private room,1029.0,0.0,41.0,1.0,4.5,1.0,0.0,Private room in rental unit
1471,Private room,530.0,1.0,97.0,1.0,5.0,1.0,0.0,Private room in cabin
1473,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in rental unit
1475,Private room,750.0,0.0,50.0,1.0,4.9,1.0,0.0,Private room in rental unit
1479,Private room,419.0,1.0,100.0,2.0,4.85,1.0,0.0,Private room in rental unit
1486,Private room,500.0,0.0,0.0,1.0,4.5,1.0,0.0,Private room in condo
1489,Private room,664.0,0.0,100.0,1.5,4.5,1.0,0.0,Private room in rental unit
1494,Private room,350.0,1.0,100.0,1.5,4.88,1.0,1.0,Private room in rental unit
1499,Private room,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Private room in rental unit
1501,Private room,550.0,1.0,100.0,1.0,4.87,1.0,1.0,Private room in condo
1506,Private room,350.0,0.0,0.0,1.5,4.8,1.0,0.0,Private room in rental unit
1509,Private room,464.0,1.0,96.0,1.5,4.93,1.0,0.0,Private room in home
1511,Private room,1114.0,0.0,99.0,1.5,5.0,1.0,0.0,Private room in guest suite
1514,Private room,1114.0,0.0,20.0,2.0,4.92,1.0,0.0,Private room in home
1520,Private room,1114.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in rental unit
1525,Private room,529.0,0.0,100.0,1.0,4.82,1.0,1.0,Private room in loft
1533,Private room,400.0,1.0,88.0,2.0,4.5,1.0,0.0,Private room in townhouse
1535,Private room,400.0,1.0,88.0,1.0,4.89,1.0,0.0,Private room in townhouse
1538,Private room,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Private room in home
1540,Private room,12000.0,0.0,0.0,4.5,5.0,1.0,0.0,Room in boutique hotel
1542,Private room,304.0,1.0,100.0,1.5,4.79,1.0,0.0,Private room in home
1545,Private room,1469.0,0.0,100.0,1.0,4.71,1.0,1.0,Room in aparthotel
1546,Private room,1546.0,0.0,100.0,1.0,4.75,1.0,1.0,Room in aparthotel
1547,Private room,506.0,0.0,0.0,1.0,4.88,1.0,0.0,Private room in rental unit
1549,Private room,430.0,1.0,88.0,1.0,4.95,1.0,0.0,Private room in townhouse
1550,Private room,460.0,1.0,96.0,1.0,4.94,1.0,0.0,Private room in condo
1551,Private room,500.0,0.0,100.0,1.5,4.77,1.0,1.0,Private room in rental unit
1552,Private room,395.0,0.0,53.0,1.0,4.82,1.0,0.0,Private room in rental unit
